index,dt,AverageTemperature,AverageTemperatureUncertainty,Country
183346,1929-11-01,7.074,0.255,France (Europe)
183358,1930-11-01,8.494,0.208,France (Europe)
183370,1931-11-01,7.892,0.239,France (Europe)
183382,1932-11-01,7.364000000000001,0.325,France (Europe)
183394,1933-11-01,5.3290000000000015,0.308,France (Europe)
183406,1934-11-01,5.28,0.37,France (Europe)
183418,1935-11-01,7.294,0.272,France (Europe)
183430,1936-11-01,6.457999999999999,0.249,France (Europe)
183442,1937-11-01,6.457999999999999,0.356,France (Europe)
183454,1938-11-01,9.293,0.316,France (Europe)
183466,1939-11-01,8.693999999999999,0.206,France (Europe)
183478,1940-11-01,7.409000000000002,0.206,France (Europe)
183490,1941-11-01,6.184,0.241,France (Europe)
183502,1942-11-01,5.402,0.358,France (Europe)
183514,1943-11-01,5.561,0.251,France (Europe)
183526,1944-11-01,6.7440000000000015,0.181,France (Europe)
183538,1945-11-01,6.274,0.338,France (Europe)
183550,1946-11-01,6.8870000000000005,0.248,France (Europe)
183562,1947-11-01,8.347000000000001,0.287,France (Europe)
183574,1948-11-01,7.356,0.309,France (Europe)
183586,1949-11-01,6.158,0.207,France (Europe)
183598,1950-11-01,7.4220000000000015,0.291,France (Europe)
183610,1951-11-01,8.357999999999999,0.36,France (Europe)
183622,1952-11-01,5.3290000000000015,0.271,France (Europe)
183634,1953-11-01,6.731,0.358,France (Europe)
183646,1954-11-01,7.875,0.158,France (Europe)
183658,1955-11-01,6.4540000000000015,0.269,France (Europe)
183670,1956-11-01,4.859,0.346,France (Europe)
183682,1957-11-01,6.44,0.378,France (Europe)
183694,1958-11-01,6.372000000000001,0.215,France (Europe)
183706,1959-11-01,6.526000000000002,0.191,France (Europe)
183718,1960-11-01,8.116,0.301,France (Europe)
183730,1961-11-01,6.287000000000001,0.199,France (Europe)
183742,1962-11-01,5.0520000000000005,0.272,France (Europe)
183754,1963-11-01,9.135,0.347,France (Europe)
183766,1964-11-01,6.9540000000000015,0.23,France (Europe)
183778,1965-11-01,6.199,0.361,France (Europe)
183790,1966-11-01,4.754,0.32,France (Europe)
183802,1967-11-01,6.922999999999999,0.135,France (Europe)
183814,1968-11-01,6.658,0.209,France (Europe)
183826,1969-11-01,6.875,0.19,France (Europe)
183838,1970-11-01,8.652999999999999,0.162,France (Europe)
183850,1971-11-01,5.195,0.197,France (Europe)
183862,1972-11-01,7.217,0.146,France (Europe)
183874,1973-11-01,6.602,0.172,France (Europe)
183886,1974-11-01,7.377000000000002,0.274,France (Europe)
183898,1975-11-01,6.3740000000000006,0.121,France (Europe)
183910,1976-11-01,6.218,0.145,France (Europe)
183922,1977-11-01,6.783,0.124,France (Europe)
183934,1978-11-01,6.194,0.219,France (Europe)
183946,1979-11-01,6.384,0.166,France (Europe)
183958,1980-11-01,5.4060000000000015,0.127,France (Europe)
183970,1981-11-01,7.0150000000000015,0.186,France (Europe)
183982,1982-11-01,8.263,0.274,France (Europe)
183994,1983-11-01,7.395,0.165,France (Europe)
184006,1984-11-01,9.338,0.22,France (Europe)
184018,1985-11-01,4.102,0.113,France (Europe)
184030,1986-11-01,7.899000000000001,0.217,France (Europe)
184042,1987-11-01,6.915,0.1689999999999999,France (Europe)
184054,1988-11-01,6.033,0.16,France (Europe)
184066,1989-11-01,6.904,0.239,France (Europe)
184078,1990-11-01,7.025,0.249,France (Europe)
184090,1991-11-01,6.6640000000000015,0.197,France (Europe)
184102,1992-11-01,8.901,0.257,France (Europe)
184114,1993-11-01,4.3870000000000005,0.22,France (Europe)
184126,1994-11-01,10.159,0.269,France (Europe)
184138,1995-11-01,7.3290000000000015,0.197,France (Europe)
184150,1996-11-01,6.729,0.156,France (Europe)
184162,1997-11-01,8.324,0.193,France (Europe)
184174,1998-11-01,4.863,0.173,France (Europe)
184186,1999-11-01,5.643000000000002,0.148,France (Europe)
184198,2000-11-01,8.024000000000001,0.135,France (Europe)
184210,2001-11-01,5.756,0.245,France (Europe)
184222,2002-11-01,8.953,0.163,France (Europe)
184234,2003-11-01,8.424,0.18,France (Europe)
184246,2004-11-01,6.747000000000001,0.175,France (Europe)
184258,2005-11-01,6.214,0.1689999999999999,France (Europe)
184270,2006-11-01,9.242,0.135,France (Europe)
184282,2007-11-01,6.129,0.159,France (Europe)
184294,2008-11-01,7.104,0.172,France (Europe)
184306,2009-11-01,9.492,0.251,France (Europe)
184318,2010-11-01,6.8900000000000015,0.166,France (Europe)
184330,2011-11-01,9.442,0.227,France (Europe)
184342,2012-11-01,7.742999999999999,0.224,France (Europe)
184353,1743-11-01,10.203,2.03,France
184365,1744-11-01,9.839,1.921,France
184461,1752-11-01,10.761,1.876,France
184473,1753-11-01,8.468,2.859,France
184485,1754-11-01,10.754,2.158,France
184497,1755-11-01,9.463,6.683,France
184509,1756-11-01,7.440999999999999,4.114,France
184521,1757-11-01,8.943,4.399,France
184533,1758-11-01,9.211,7.853,France
184545,1759-11-01,6.886999999999999,6.013999999999999,France
184557,1760-11-01,9.303999999999998,3.1010000000000004,France
184569,1761-11-01,8.550999999999998,2.309,France
184581,1762-11-01,8.668,2.475,France
184593,1763-11-01,8.665,3.495,France
184605,1764-11-01,9.274,3.168,France
184617,1765-11-01,9.06,3.532,France
184629,1766-11-01,10.834,4.933,France
184641,1767-11-01,11.419,8.165,France
184653,1768-11-01,9.928999999999998,5.529,France
184665,1769-11-01,9.977,1.963,France
184677,1770-11-01,10.19,6.824,France
184689,1771-11-01,8.527000000000001,4.599,France
184701,1772-11-01,11.483,5.593,France
184713,1773-11-01,9.064,6.699,France
184725,1774-11-01,7.4049999999999985,7.731,France
184737,1775-11-01,9.815,6.528,France
184749,1776-11-01,9.289,5.712999999999999,France
184761,1777-11-01,10.193,2.727,France
184773,1778-11-01,9.507,4.575,France
184785,1779-11-01,9.771999999999998,2.843,France
184797,1780-11-01,9.156,2.546,France
184809,1781-11-01,10.358,2.252,France
184821,1782-11-01,6.9419999999999975,8.291,France
184833,1783-11-01,8.889999999999997,3.011,France
184845,1784-11-01,9.207999999999998,2.747,France
184857,1785-11-01,9.441999999999998,4.739,France
184869,1786-11-01,7.834999999999999,6.019,France
184881,1787-11-01,9.584,1.6780000000000002,France
184893,1788-11-01,7.922999999999999,3.1010000000000004,France
184905,1789-11-01,7.9049999999999985,1.707,France
184917,1790-11-01,9.62,1.927,France
184929,1791-11-01,8.694999999999999,2.7260000000000004,France
184941,1792-11-01,9.34,3.134,France
184953,1793-11-01,9.925999999999998,5.614,France
184965,1794-11-01,10.274,2.904,France
184977,1795-11-01,8.578,3.151,France
184989,1796-11-01,9.382,3.319,France
185001,1797-11-01,9.287999999999998,3.13,France
185013,1798-11-01,9.396999999999998,3.567,France
185025,1799-11-01,8.825999999999997,2.7,France
185037,1800-11-01,10.088,2.568,France
185049,1801-11-01,9.742,1.913,France
185061,1802-11-01,9.741,2.664,France
185073,1803-11-01,9.884,2.724,France
185085,1804-11-01,10.219,4.44,France
185097,1805-11-01,7.155999999999999,2.9930000000000003,France
185109,1806-11-01,10.707,1.937,France
185121,1807-11-01,9.258,2.604,France
185133,1808-11-01,9.215,2.407,France
185145,1809-11-01,7.334999999999999,2.95,France
185157,1810-11-01,9.225,3.1010000000000004,France
185169,1811-11-01,10.061,5.315,France
185181,1812-11-01,7.845999999999999,3.309,France
185193,1813-11-01,9.133,2.459,France
185205,1814-11-01,10.065,6.6,France
185217,1815-11-01,7.7349999999999985,2.709,France
185229,1816-11-01,7.736999999999999,7.562,France
185241,1817-11-01,10.577,2.099,France
185253,1818-11-01,10.970999999999998,5.78,France
185265,1819-11-01,8.415999999999999,2.344,France
185277,1820-11-01,7.604999999999999,1.379,France
185289,1821-11-01,11.363,2.739,France
185301,1822-11-01,11.021999999999998,1.997,France
185313,1823-11-01,8.600999999999999,3.167,France
185325,1824-11-01,11.314,1.926,France
185337,1825-11-01,10.034,2.544,France
185349,1826-11-01,8.716000000000001,1.28,France
185361,1827-11-01,8.232999999999999,1.19,France
185373,1828-11-01,10.185,2.077,France
185385,1829-11-01,7.855999999999999,2.809,France
185397,1830-11-01,10.390999999999998,2.051,France
185409,1831-11-01,9.454,5.557,France
185421,1832-11-01,9.055,1.398,France
185433,1833-11-01,10.065,1.797,France
185445,1834-11-01,10.347,2.712,France
185457,1835-11-01,7.822999999999999,1.631,France
185469,1836-11-01,9.046,2.089,France
185481,1837-11-01,8.495999999999999,2.474,France
185493,1838-11-01,9.88,2.802,France
185505,1839-11-01,10.074,2.057,France
185517,1840-11-01,10.009,3.127,France
185529,1841-11-01,9.441999999999998,1.263,France
185541,1842-11-01,8.312999999999999,1.859,France
185553,1843-11-01,9.335,1.206,France
185565,1844-11-01,9.589,1.25,France
185577,1845-11-01,10.334,1.5659999999999998,France
185589,1846-11-01,9.213,1.767,France
185601,1847-11-01,9.832,1.054,France
185613,1848-11-01,8.459999999999999,1.15,France
185625,1849-11-01,8.669999999999998,1.7,France
185637,1850-11-01,10.278,1.767,France
185649,1851-11-01,6.507999999999999,1.199,France
185661,1852-11-01,11.902,1.543,France
185673,1853-11-01,9.101,1.901,France
185685,1854-11-01,8.014,1.225,France
185697,1855-11-01,8.142999999999999,0.949,France
185709,1856-11-01,7.7269999999999985,1.023,France
185721,1857-11-01,10.243,1.033,France
185733,1858-11-01,7.6949999999999985,1.352,France
185745,1859-11-01,9.063,1.6469999999999998,France
185757,1860-11-01,8.376,1.187,France
185769,1861-11-01,9.451,1.635,France
185781,1862-11-01,8.693999999999999,1.133,France
185793,1863-11-01,9.792,1.122,France
185805,1864-11-01,8.68,1.277,France
185817,1865-11-01,10.249,1.262,France
185829,1866-11-01,9.883,1.097,France
185841,1867-11-01,8.678999999999998,1.964,France
185853,1868-11-01,8.149,1.243,France
185865,1869-11-01,9.48,0.918,France
185877,1870-11-01,9.065,1.622,France
185889,1871-11-01,7.146999999999999,1.013,France
185901,1872-11-01,10.447,1.083,France
185913,1873-11-01,9.643999999999998,0.852,France
185925,1874-11-01,8.941999999999998,0.926,France
185937,1875-11-01,9.195,0.928,France
185949,1876-11-01,9.376,1.207,France
185961,1877-11-01,10.849,1.207,France
185973,1878-11-01,8.122,1.194,France
185985,1879-11-01,7.5059999999999985,1.016,France
185997,1880-11-01,9.34,1.757,France
186009,1881-11-01,11.098,1.152,France
186021,1882-11-01,10.028,1.113,France
186033,1883-11-01,9.677,0.948,France
186045,1884-11-01,8.308,0.953,France
186057,1885-11-01,9.774,1.219,France
186069,1886-11-01,9.702,0.972,France
186081,1887-11-01,8.475,0.875,France
186093,1888-11-01,10.412,0.856,France
186105,1889-11-01,9.287999999999998,1.001,France
186117,1890-11-01,8.738999999999999,0.7290000000000001,France
186129,1891-11-01,8.931999999999997,0.741,France
186141,1892-11-01,10.52,0.925,France
186153,1893-11-01,8.45,0.66,France
186165,1894-11-01,10.183,0.679,France
186177,1895-11-01,11.675999999999998,0.602,France
186189,1896-11-01,7.5939999999999985,0.647,France
186201,1897-11-01,9.853,0.961,France
186213,1898-11-01,10.491,0.547,France
186225,1899-11-01,10.69,0.88,France
186237,1900-11-01,9.97,0.5760000000000001,France
186249,1901-11-01,8.161999999999999,0.78,France
186261,1902-11-01,9.148,0.441,France
186273,1903-11-01,9.792,0.682,France
186285,1904-11-01,8.713999999999999,0.706,France
186297,1905-11-01,8.892999999999997,0.487,France
186309,1906-11-01,10.316,0.466,France
186321,1907-11-01,10.4,0.586,France
186333,1908-11-01,9.406,0.677,France
186345,1909-11-01,8.414,0.607,France
186357,1910-11-01,8.84,0.522,France
186369,1911-11-01,10.204,0.5379999999999999,France
186381,1912-11-01,8.469,0.433,France
186393,1913-11-01,11.64,0.456,France
186405,1914-11-01,9.042,0.469,France
186417,1915-11-01,7.962999999999999,0.565,France
186429,1916-11-01,9.79,0.391,France
186441,1917-11-01,9.864,0.614,France
186453,1918-11-01,9.42,0.561,France
186465,1919-11-01,7.725999999999999,0.415,France
186477,1920-11-01,8.850999999999997,0.7829999999999999,France
186489,1921-11-01,8.130999999999998,0.375,France
186501,1922-11-01,8.642000000000001,0.568,France
186513,1923-11-01,8.686,0.482,France
186525,1924-11-01,10.09,0.398,France
186537,1925-11-01,8.235999999999999,0.442,France
186549,1926-11-01,10.966,0.465,France
186561,1927-11-01,9.755,0.495,France
186573,1928-11-01,10.836,0.515,France
186585,1929-11-01,10.127,0.452,France
186597,1930-11-01,11.398,0.426,France
186609,1931-11-01,10.863,0.463,France
186621,1932-11-01,10.475,0.444,France
186633,1933-11-01,8.632,0.413,France
186645,1934-11-01,8.629,0.494,France
186657,1935-11-01,10.329,0.46,France
186669,1936-11-01,9.657,0.421,France
186681,1937-11-01,9.688,0.496,France
186693,1938-11-01,12.028,0.486,France
186705,1939-11-01,11.499,0.409,France
186717,1940-11-01,10.482,0.41,France
186729,1941-11-01,9.43,0.394,France
186741,1942-11-01,8.867999999999997,0.455,France
186753,1943-11-01,8.827,0.34,France
186765,1944-11-01,9.901,0.312,France
186777,1945-11-01,9.479,0.4,France
186789,1946-11-01,9.983,0.39,France
186801,1947-11-01,11.156,0.452,France
186813,1948-11-01,10.368,0.398,France
186825,1949-11-01,9.334,0.326,France
186837,1950-11-01,10.447,0.304,France
186849,1951-11-01,11.294999999999998,0.376,France
186861,1952-11-01,8.744,0.264,France
186873,1953-11-01,9.956,0.355,France
186885,1954-11-01,10.765999999999998,0.2,France
186897,1955-11-01,9.668,0.268,France
186909,1956-11-01,8.312000000000001,0.392,France
186921,1957-11-01,9.714,0.393,France
186933,1958-11-01,9.59,0.255,France
186945,1959-11-01,9.712,0.233,France
186957,1960-11-01,11.018999999999998,0.315,France
186969,1961-11-01,9.494,0.232,France
186981,1962-11-01,8.498999999999999,0.311,France
186993,1963-11-01,11.87,0.37,France
187005,1964-11-01,10.014,0.276,France
187017,1965-11-01,9.43,0.342,France
187029,1966-11-01,8.244,0.338,France
187041,1967-11-01,10.012,0.219,France
187053,1968-11-01,9.76,0.228,France
187065,1969-11-01,10.091,0.256,France
187077,1970-11-01,11.451999999999998,0.244,France
187089,1971-11-01,8.571,0.227,France
187101,1972-11-01,10.306,0.218,France
187113,1973-11-01,9.800999999999998,0.245,France
187125,1974-11-01,10.382,0.317,France
187137,1975-11-01,9.581,0.162,France
187149,1976-11-01,9.509,0.171,France
187161,1977-11-01,9.95,0.174,France
187173,1978-11-01,9.47,0.231,France
187185,1979-11-01,9.675999999999998,0.19,France
187197,1980-11-01,8.811,0.217,France
187209,1981-11-01,10.161,0.261,France
187221,1982-11-01,11.174,0.292,France
187233,1983-11-01,10.47,0.198,France
187245,1984-11-01,11.989,0.274,France
187257,1985-11-01,7.7029999999999985,0.208,France
187269,1986-11-01,10.832999999999998,0.239,France
187281,1987-11-01,10.151,0.209,France
187293,1988-11-01,9.358,0.183,France
187305,1989-11-01,10.052,0.242,France
187317,1990-11-01,10.191999999999998,0.276,France
187329,1991-11-01,9.848,0.23,France
187341,1992-11-01,11.693,0.279,France
187353,1993-11-01,7.978,0.231,France
187365,1994-11-01,12.727,0.314,France
187377,1995-11-01,10.453,0.263,France
187389,1996-11-01,9.925,0.197,France
187401,1997-11-01,11.349,0.203,France
187413,1998-11-01,8.437999999999999,0.188,France
187425,1999-11-01,9.085,0.1639999999999999,France
187437,2000-11-01,11.009,0.231,France
187449,2001-11-01,9.202,0.26,France
187461,2002-11-01,11.783,0.211,France
187473,2003-11-01,11.403,0.228,France
187485,2004-11-01,10.075,0.187,France
187497,2005-11-01,9.64,0.218,France
187509,2006-11-01,12.039,0.145,France
187521,2007-11-01,9.494,0.185,France
187533,2008-11-01,10.416,0.187,France
187545,2009-11-01,12.286,0.233,France
187557,2010-11-01,10.166,0.195,France
187569,2011-11-01,12.213,0.22,France
187581,2012-11-01,10.890999999999998,0.23,France
187602,1824-11-01,26.352,1.19,French Guiana
187614,1825-11-01,26.751,1.344,French Guiana
187626,1826-11-01,26.912,0.805,French Guiana
187638,1827-11-01,26.796,0.8109999999999999,French Guiana
187650,1828-11-01,26.576,1.219,French Guiana
187662,1829-11-01,25.612,2.061,French Guiana
187866,1846-11-01,25.695,1.4380000000000002,French Guiana
187878,1847-11-01,26.244,0.517,French Guiana
187890,1848-11-01,26.255,1.037,French Guiana
187902,1849-11-01,25.341,1.45,French Guiana
187914,1850-11-01,26.174,1.646,French Guiana
187926,1851-11-01,25.648000000000003,1.118,French Guiana
187938,1852-11-01,25.415,0.965,French Guiana
187950,1853-11-01,25.565,1.431,French Guiana
187962,1854-11-01,25.9,0.912,French Guiana
187974,1855-11-01,25.738000000000003,0.75,French Guiana
187986,1856-11-01,25.249,0.851,French Guiana
187998,1857-11-01,25.522,0.794,French Guiana
188010,1858-11-01,26.202,0.967,French Guiana
188022,1859-11-01,25.789,1.206,French Guiana
188034,1860-11-01,25.463,0.944,French Guiana
188046,1861-11-01,26.316,1.3030000000000002,French Guiana
188058,1862-11-01,25.243,1.01,French Guiana
188070,1863-11-01,25.653,0.8590000000000001,French Guiana
188082,1864-11-01,25.765,0.992,French Guiana
188094,1865-11-01,26.223000000000003,0.8140000000000001,French Guiana
188106,1866-11-01,26.149,0.755,French Guiana
188118,1867-11-01,27.097,1.4340000000000002,French Guiana
188130,1868-11-01,25.825,1.056,French Guiana
188142,1869-11-01,26.206,0.6829999999999999,French Guiana
188154,1870-11-01,26.096,1.074,French Guiana
188166,1871-11-01,25.721,0.722,French Guiana
188178,1872-11-01,25.537,0.7509999999999999,French Guiana
188190,1873-11-01,25.857,0.649,French Guiana
188202,1874-11-01,26.128,0.727,French Guiana
188214,1875-11-01,25.268,0.911,French Guiana
188226,1876-11-01,25.912,1.268,French Guiana
188238,1877-11-01,26.739,0.818,French Guiana
188250,1878-11-01,26.524,0.993,French Guiana
188262,1879-11-01,25.812,0.7190000000000001,French Guiana
188274,1880-11-01,25.706,1.339,French Guiana
188286,1881-11-01,25.798,0.7759999999999999,French Guiana
188298,1882-11-01,25.329,0.821,French Guiana
188310,1883-11-01,25.288,0.7190000000000001,French Guiana
188322,1884-11-01,25.753,0.8909999999999999,French Guiana
188346,1886-11-01,25.229,0.762,French Guiana
188358,1887-11-01,26.003,0.7040000000000001,French Guiana
188370,1888-11-01,26.3,0.728,French Guiana
188382,1889-11-01,25.44,0.768,French Guiana
188394,1890-11-01,26.212,1.642,French Guiana
188406,1891-11-01,26.319000000000003,1.06,French Guiana
188418,1892-11-01,25.434,0.7120000000000001,French Guiana
188430,1893-11-01,25.789,0.7070000000000001,French Guiana
188442,1894-11-01,25.426,0.66,French Guiana
188454,1895-11-01,25.655,0.745,French Guiana
188466,1896-11-01,26.082,0.4320000000000001,French Guiana
188478,1897-11-01,25.485,0.731,French Guiana
188490,1898-11-01,25.833,0.445,French Guiana
188502,1899-11-01,26.056,1.357,French Guiana
188514,1900-11-01,26.369,0.703,French Guiana
